2022-07-14 13:15:00,53.25,56.2,51.1,53,309575,4191450
2022-07-14 13:16:00,52.8,53,49.95,50.25,349175,4191450
2022-07-14 13:17:00,50.1,57.75,48.2,57.75,524300,4191450
2022-07-14 13:18:00,57.7,58.3,52.5,52.95,433400,4170825
2022-07-14 13:19:00,52.95,53.35,41.4,42.55,749675,4170825
2022-07-14 13:20:00,43,48.1,42.45,45,607225,4170825
2022-07-14 13:21:00,44,44.15,35.1,36.5,1246550,4291275
2022-07-14 13:22:00,35.9,36.4,31.55,32.55,1393275,4291275
2022-07-14 13:23:00,32,32.85,29,31.1,1051550,4291275
2022-07-14 13:24:00,30.05,30.9,25.85,30.2,1149175,4357250
2022-07-14 13:25:00,29,31.9,28.5,29.35,732600,4357250
2022-07-14 13:26:00,29.65,31.8,28.15,29.7,536825,4357250
2022-07-14 13:27:00,29.15,31.45,28.65,31.1,530375,4511375
2022-07-14 13:28:00,30.55,32.6,28.15,29.2,547275,4511375
2022-07-14 13:29:00,29.9,33,29.3,31.3,550450,4511375
2022-07-14 13:30:00,30.95,31.35,24.75,28.35,747650,4579125
2022-07-14 13:31:00,27.45,34.05,27.2,30.5,768825,4579125
2022-07-14 13:32:00,30.3,32.3,29,31.85,435925,4579125
2022-07-14 13:33:00,31.2,31.95,26.4,26.5,467500,4649500
2022-07-14 13:34:00,26.5,26.9,21.7,25.3,1085775,4649500
2022-07-14 13:35:00,25.35,28.2,22.95,24,676500,4649500
2022-07-14 13:36:00,23.35,25.2,23.05,24.2,548450,4803725
2022-07-14 13:37:00,24.25,25.25,21.45,21.45,601925,4803725
2022-07-14 13:38:00,22.05,28.4,21.4,27.45,792275,4803725
2022-07-14 13:39:00,27.8,27.8,23.75,26.8,495825,4836125
2022-07-14 13:40:00,27.15,28.45,23.6,25.45,677875,4836125
2022-07-14 13:41:00,25.95,31.6,25.3,26.8,782875,4836125
2022-07-14 13:42:00,26.85,29.35,25,28.15,477925,4939800
2022-07-14 13:43:00,28.2,29.35,25.85,29.15,437275,4939800
2022-07-14 13:44:00,29.55,32.85,27.4,32.85,565850,4939800
2022-07-14 13:45:00,33.25,43.8,31.45,40.6,1705900,4981625
2022-07-14 13:46:00,40.8,50,38,42.1,1548350,4981625
2022-07-14 13:47:00,41.9,44.65,37.55,39.05,1079725,4981625
2022-07-14 13:48:00,38.8,39.7,28.8,28.85,1237575,4657550
2022-07-14 13:49:00,29.5,40.15,27.6,40,1306675,4657550
2022-07-14 13:50:00,39.6,40.7,31.9,33.65,926675,4657550
2022-07-14 13:51:00,33.85,34.65,29.65,34,702975,4727200
2022-07-14 13:52:00,34.55,37.35,31.8,36.8,546800,4727200
2022-07-14 13:53:00,37.65,37.65,28.1,29.7,723975,4727200
2022-07-14 13:54:00,30.3,30.75,22.95,24.75,1298925,4780550
2022-07-14 13:55:00,23.95,24.4,19.35,20.6,1676025,4780550
2022-07-14 13:56:00,20.65,22.9,19.9,20.4,1010150,4780550
2022-07-14 13:57:00,20.1,21.9,19.15,19.95,707500,4912825
2022-07-14 13:58:00,20.4,22.2,19.55,20.5,619075,4912825
2022-07-14 13:59:00,21.35,22.2,17.2,18.5,1082550,4912825
2022-07-14 14:00:00,17.95,19,17.25,17.95,1039775,4925975
2022-07-14 14:01:00,18.25,18.25,14.1,16.7,1336425,4925975
2022-07-14 14:02:00,17.25,21.2,15.65,21.15,1023625,4925975
2022-07-14 14:03:00,22,22,17.4,19.6,1024900,4935825
2022-07-14 14:04:00,19.4,20.75,18.1,18.85,710925,4935825
2022-07-14 14:05:00,18.2,21.55,17.9,21.5,857975,4935825
2022-07-14 14:06:00,21.55,23.75,18.95,20.6,1023425,5006350
2022-07-14 14:07:00,21.25,25.5,20.3,23.45,905925,5006350
2022-07-14 14:08:00,23.7,29.15,22.2,22.2,1209625,5006350
2022-07-14 14:09:00,22.7,23.25,17.6,18.55,1106325,4935375
2022-07-14 14:10:00,18.95,19.2,14.8,14.85,1275350,4935375
2022-07-14 14:11:00,14.35,16.85,13.1,13.65,1250675,4935375
2022-07-14 14:12:00,13.85,13.85,10.4,10.4,1806675,5065575
2022-07-14 14:13:00,10.75,10.9,9.3,10,2025600,5065575
2022-07-14 14:14:00,10.15,10.15,7.35,7.7,2044975,5065575
2022-07-14 14:15:00,7.8,9.8,7.65,9.7,1346000,4865275
2022-07-14 14:16:00,9.5,9.7,7.75,8.65,1103275,4865275
2022-07-14 14:17:00,8.75,9.5,8.55,9.2,871075,4865275
2022-07-14 14:18:00,9.05,9.1,8.45,8.8,962475,4859550
2022-07-14 14:19:00,8.5,8.75,7.35,7.6,1216750,4859550
2022-07-14 14:20:00,7.1,7.5,5,5.05,1650350,4859550
2022-07-14 14:21:00,5,5.2,4,5.1,1382025,4821450
2022-07-14 14:22:00,5.1,5.3,4.3,4.45,1527275,4821450
2022-07-14 14:23:00,4.55,4.8,4.3,4.7,1365975,4821450
2022-07-14 14:24:00,4.65,4.9,3.85,4.75,1300100,4483400
2022-07-14 14:25:00,4.9,5,4.1,4.25,913500,4483400
2022-07-14 14:26:00,4.35,5.75,4.15,5.5,1207650,4483400
2022-07-14 14:27:00,5.15,7.55,5.1,5.9,1305400,4441925
2022-07-14 14:28:00,5.95,7.4,5.65,6.25,1102450,4441925
2022-07-14 14:29:00,6.3,6.85,4.65,4.7,928025,4441925
2022-07-14 14:30:00,4.6,5.25,4.15,4.9,1023900,4525850
2022-07-14 14:31:00,5.15,5.95,4.75,5.05,949350,4525850
2022-07-14 14:32:00,5.3,5.3,4.2,4.7,908275,4525850
2022-07-14 14:33:00,4.75,5.45,4.4,5.05,845975,4595050
2022-07-14 14:34:00,5,6.2,4.7,5.7,778925,4595050
2022-07-14 14:35:00,6.1,7,4.6,4.75,925725,4595050
2022-07-14 14:36:00,4.85,7.6,4.65,6.6,1166500,4712400
2022-07-14 14:37:00,6.45,8.4,6.1,6.55,1494075,4712400
2022-07-14 14:38:00,7,7.95,6.5,6.8,1196850,4712400
2022-07-14 14:39:00,6.3,9.95,5.8,8.65,1598175,4704150
2022-07-14 14:40:00,9.15,9.15,6,7.6,1245575,4704150
2022-07-14 14:41:00,7.3,7.8,5.45,5.55,960400,4704150
2022-07-14 14:42:00,5.75,6.25,4.5,5.3,1044900,4744625
2022-07-14 14:43:00,5.4,5.45,4,5.45,1025400,4744625
2022-07-14 14:44:00,5.7,5.85,3.95,4.55,969975,4744625
2022-07-14 14:45:00,4.75,4.85,3.6,4.05,1220975,4696625
2022-07-14 14:46:00,4.15,4.25,3.05,3.7,1190425,4696625
2022-07-14 14:47:00,3.7,4,3.2,3.2,1125075,4696625
2022-07-14 14:48:00,3.15,3.2,1.55,1.6,1314850,4674700
2022-07-14 14:49:00,1.55,2.35,1.45,1.6,1316475,4674700
2022-07-14 14:50:00,1.6,2,1.55,1.7,987075,4674700
2022-07-14 14:51:00,1.65,1.85,1.45,1.7,1057175,4353500
2022-07-14 14:52:00,1.65,2.2,1.4,1.5,1186225,4353500
2022-07-14 14:53:00,1.45,1.55,0.9,0.95,998150,4353500
2022-07-14 14:54:00,0.95,0.95,0.9,0.95,744400,4042550
2022-07-14 14:55:00,0.95,1.2,0.9,1.1,698775,4042550
2022-07-14 14:56:00,1.15,1.15,0.9,0.95,532450,4042550
2022-07-14 14:57:00,0.95,0.95,0.7,0.75,551450,3793175
2022-07-14 14:58:00,0.75,0.85,0.7,0.8,360150,3793175
2022-07-14 14:59:00,0.8,1.05,0.8,0.9,519500,3793175
2022-07-14 15:00:00,0.95,1.35,0.85,1.1,974525,3687425
2022-07-14 15:01:00,1.15,1.3,0.75,0.8,793500,3687425
2022-07-14 15:02:00,0.8,0.85,0.4,0.45,866875,3687425
2022-07-14 15:03:00,0.5,0.6,0.4,0.5,677925,3621375
2022-07-14 15:04:00,0.5,0.7,0.45,0.6,461000,3621375
2022-07-14 15:05:00,0.65,0.85,0.5,0.65,649625,3621375
